flag;numero_de_nos;numero_de_arestas;densidade;longest_path;transitividade;grau_medio;maior_grau
True;107;106;0,018691588785046728;3;0;1,2264150943396226;24
True;74;73;0,02702702702702703;3;0;1,0136986301369864;2
True;96;95;0,020833333333333332;3;0;1,2736842105263158;27
True;3;2;0,6666666666666666;3;0;1,5;2
True;56;55;0,03571428571428571;3;0;1,0545454545454545;2
True;185;184;0,010810810810810811;4;0;1,625;35
True;29;28;0,06896551724137931;3;0;1,0357142857142858;2
True;54;53;0,037037037037037035;3;0;1,2641509433962264;15
True;34;33;0,058823529411764705;6;0;1,121212121212121;2
True;135;134;0,014814814814814815;3;0;1,0149253731343284;2
True;119;118;0,01680672268907563;3;0;1,0169491525423728;2
True;114;113;0,017543859649122806;3;0;1,0619469026548674;8
True;46;45;0,043478260869565216;4;0;1,1777777777777778;4
True;78;77;0,02564102564102564;3;0;1,1428571428571428;10
True;56;55;0,03571428571428571;5;0;1,4363636363636363;17
True;70;69;0,02857142857142857;3;0;1,3478260869565217;25
True;50;49;0,04;6;0;1,469387755102041;12
True;103;102;0,019417475728155338;3;0;1,0294117647058822;2
True;43;42;0,046511627906976744;3;0;1,0476190476190477;3
True;98;97;0,02040816326530612;6;0;1,5154639175257731;45
True;48;47;0,041666666666666664;4;0;1,2127659574468086;5
True;186;185;0,010752688172043012;6;0;1,6324324324324324;103
True;137;136;0,014598540145985401;6;0;1,661764705882353;43
True;68;67;0,029411764705882353;3;0;1,0895522388059702;7
True;32;31;0,0625;3;0;1,032258064516129;2
True;74;73;0,02702702702702703;4;0;1,0410958904109588;3
True;83;82;0,024096385542168676;3;0;1,0121951219512195;2
True;95;94;0,021052631578947368;4;0;1,3191489361702127;22
True;35;34;0,05714285714285714;3;0;1,0294117647058822;2
True;169;168;0,011834319526627219;6;0;1,2619047619047619;31
True;58;57;0,034482758620689655;5;0;1,0701754385964912;2
True;49;48;0,04081632653061224;4;0;1,4583333333333333;21
True;92;91;0,021739130434782608;3;0;1,010989010989011;2
True;57;56;0,03508771929824561;3;0;1,0357142857142858;2
True;95;94;0,021052631578947368;3;0;1,0319148936170213;2
True;113;112;0,017699115044247787;4;0;1,1964285714285714;19
True;66;65;0,030303030303030304;3;0;1,2307692307692308;16
True;66;65;0,030303030303030304;3;0;1,0461538461538462;2
True;76;75;0,02631578947368421;3;0;1,0666666666666667;5
True;110;109;0,01818181818181818;4;0;1,4036697247706422;25
True;23;22;0,08695652173913043;3;0;1,1363636363636365;4
True;22;21;0,09090909090909091;3;0;1,1428571428571428;4
True;75;74;0,02666666666666667;3;0;1,1486486486486487;12
True;175;174;0,011428571428571429;3;0;1,1149425287356323;10
True;84;83;0,023809523809523808;6;0;1,2771084337349397;17
True;79;78;0,02531645569620253;4;0;1,2564102564102564;11
True;104;103;0,019230769230769232;4;0;1,1844660194174756;15
True;46;45;0,043478260869565216;3;0;1,0222222222222221;2
True;35;34;0,05714285714285714;3;0;1,0588235294117647;2
True;39;38;0,05128205128205128;3;0;1,1578947368421053;6
True;26;25;0,07692307692307693;3;0;1,2;6
True;50;49;0,04;3;0;1,183673469387755;9
True;46;45;0,043478260869565216;3;0;1,0222222222222221;2
True;121;120;0,01652892561983471;3;0;1,4666666666666666;31
True;92;91;0,021739130434782608;3;0;1,3076923076923077;29
True;143;142;0,013986013986013986;4;0;1,2605633802816902;29
True;121;120;0,01652892561983471;4;0;1,2166666666666666;26
True;19;18;0,10526315789473684;3;0;1,1666666666666667;3
True;80;79;0,025;3;0;1,0126582278481013;2
True;36;35;0,05555555555555555;3;0;1,0857142857142856;3
True;98;97;0,02040816326530612;4;0;1,6391752577319587;36
True;64;63;0,03125;3;0;1,0158730158730158;2
True;154;153;0,012987012987012988;9;0;1,607843137254902;46
True;47;46;0,0425531914893617;3;0;1,0217391304347827;2
True;101;100;0,019801980198019802;3;0;1,01;2
True;61;60;0,03278688524590164;3;0;1,0166666666666666;2
True;21;20;0,09523809523809523;3;0;1,05;2
True;91;90;0,02197802197802198;3;0;1,1444444444444444;14
True;133;132;0,015037593984962405;3;0;1,0757575757575757;11
True;46;45;0,043478260869565216;3;0;1,0222222222222221;2
True;56;55;0,03571428571428571;3;0;1,018181818181818;2
True;61;60;0,03278688524590164;3;0;1,0333333333333334;3
True;77;76;0,025974025974025976;3;0;1,013157894736842;2
True;87;86;0,022988505747126436;3;0;1,0232558139534884;2
True;30;29;0,06666666666666667;3;0;1,1379310344827587;2
True;45;44;0,044444444444444446;3;0;1,0681818181818181;4
True;77;76;0,025974025974025976;3;0;1,0263157894736843;3
True;55;54;0,03636363636363636;3;0;1,0185185185185186;2
True;25;24;0,08;4;0;1,1666666666666667;4
True;64;63;0,03125;3;0;1,2063492063492063;11
True;91;90;0,02197802197802198;3;0;1,011111111111111;2
True;48;47;0,041666666666666664;3;0;1,0212765957446808;2
True;19;18;0,10526315789473684;3;0;1,1111111111111112;3
True;16;15;0,125;3;0;1,0666666666666667;2
True;87;86;0,022988505747126436;4;0;1,069767441860465;6
True;122;121;0,01639344262295082;3;0;1,0578512396694215;8
True;40;39;0,05;3;0;1,0512820512820513;2
True;58;57;0,034482758620689655;3;0;1,0350877192982457;3
True;94;93;0,02127659574468085;3;0;1,010752688172043;2
True;83;82;0,024096385542168676;3;0;1,2560975609756098;20
True;106;105;0,018867924528301886;3;0;1,0095238095238095;2
True;139;138;0,014388489208633094;4;0;1,5217391304347827;70
True;58;57;0,034482758620689655;3;0;1,0175438596491229;2
True;63;62;0,031746031746031744;3;0;1,0161290322580645;2
True;92;91;0,021739130434782608;3;0;1,010989010989011;2
True;17;16;0,11764705882352941;3;0;1,0625;2
True;58;57;0,034482758620689655;3;0;1,0526315789473684;4
True;63;62;0,031746031746031744;3;0;1,0161290322580645;2
True;183;182;0,01092896174863388;4;0;1,620879120879121;46
True;17;16;0,11764705882352941;3;0;1,0625;2
True;115;114;0,017391304347826087;4;0;1,043859649122807;3
True;74;73;0,02702702702702703;3;0;1,0273972602739727;3
True;156;155;0,01282051282051282;8;0;1,5483870967741935;68
True;70;69;0,02857142857142857;3;0;1,0289855072463767;2
True;69;68;0,028985507246376812;3;0;1,0294117647058822;2
True;32;31;0,0625;4;0;1,1290322580645162;3
True;118;117;0,01694915254237288;4;0;1,205128205128205;18
True;59;58;0,03389830508474576;3;0;1,0172413793103448;2
True;65;64;0,03076923076923077;4;0;1,0625;4
True;135;134;0,014814814814814815;3;0;1,007462686567164;2
True;77;76;0,025974025974025976;3;0;1,4342105263157894;34
True;149;148;0,013422818791946308;6;0;1,6283783783783783;81
True;9;8;0,2222222222222222;3;0;1,625;6
True;65;64;0,03076923076923077;3;0;1,015625;2
True;69;68;0,028985507246376812;3;0;1,0147058823529411;2
True;18;17;0,1111111111111111;3;0;1,1764705882352942;2
True;141;140;0,014184397163120567;3;0;1,0714285714285714;11
True;55;54;0,03636363636363636;4;0;1,0555555555555556;2
True;87;86;0,022988505747126436;3;0;1,0813953488372092;4
True;129;128;0,015503875968992248;3;0;1,3828125;31
True;64;63;0,03125;3;0;1,0158730158730158;2
True;57;56;0,03508771929824561;6;0;1,4464285714285714;16
True;80;79;0,025;3;0;1,0379746835443038;2
True;102;101;0,0196078431372549;3;0;1,0198019801980198;3
True;157;156;0,012738853503184714;6;0;1,4166666666666667;41
True;72;71;0,027777777777777776;3;0;1,0140845070422535;2
True;91;90;0,02197802197802198;3;0;1,011111111111111;2
True;60;59;0,03333333333333333;3;0;1,0169491525423728;2
True;184;183;0,010869565217391304;3;0;1,010928961748634;2
True;30;29;0,06666666666666667;4;0;1,5862068965517242;17
True;65;64;0,03076923076923077;3;0;1,171875;12
True;31;30;0,06451612903225806;3;0;1,0333333333333334;2
True;49;48;0,04081632653061224;3;0;1,0416666666666667;2
True;66;65;0,030303030303030304;3;0;1,1384615384615384;3
True;51;50;0,0392156862745098;3;0;1,06;3
True;65;64;0,03076923076923077;3;0;1,015625;2
True;70;69;0,02857142857142857;3;0;1,2318840579710144;9
True;54;53;0,037037037037037035;3;0;1,0188679245283019;2
True;80;79;0,025;3;0;1,0253164556962024;2
True;62;61;0,03225806451612903;3;0;1,0163934426229508;2
True;90;89;0,022222222222222223;3;0;1,1123595505617978;9
True;24;23;0,08333333333333333;4;0;1,5217391304347827;12
True;94;93;0,02127659574468085;4;0;1,3978494623655915;37
True;91;90;0,02197802197802198;4;0;1,2444444444444445;20
True;177;176;0,011299435028248588;4;0;1,2556818181818181;34
True;78;77;0,02564102564102564;3;0;1,0129870129870129;2
True;164;163;0,012195121951219513;3;0;1,030674846625767;4
True;49;48;0,04081632653061224;3;0;1,0208333333333333;2
True;50;49;0,04;4;0;1,2448979591836735;10
True;127;126;0,015748031496062992;6;0;1,1031746031746033;3
True;20;19;0,1;3;0;1,0526315789473684;2
True;38;37;0,05263157894736842;4;0;1,2702702702702702;9
True;56;55;0,03571428571428571;3;0;1,4;21
True;25;24;0,08;3;0;1,0416666666666667;2
True;70;69;0,02857142857142857;3;0;1,0289855072463767;2
True;102;101;0,0196078431372549;5;0;1,2871287128712872;26
True;91;90;0,02197802197802198;3;0;1,1;9
True;56;55;0,03571428571428571;3;0;1,0363636363636364;2
True;46;45;0,043478260869565216;3;0;1,0444444444444445;2
True;90;89;0,022222222222222223;3;0;1,0112359550561798;2
True;78;77;0,02564102564102564;3;0;1,0129870129870129;2
True;88;87;0,022727272727272728;3;0;1,0229885057471264;2
True;69;68;0,028985507246376812;3;0;1,0147058823529411;2
True;68;67;0,029411764705882353;3;0;1,0149253731343284;2
True;61;60;0,03278688524590164;3;0;1,6;19
True;60;59;0,03333333333333333;3;0;1,3728813559322033;22
True;52;51;0,038461538461538464;3;0;1,0588235294117647;3
True;72;71;0,027777777777777776;3;0;1,267605633802817;20
True;103;102;0,019417475728155338;5;0;1,2745098039215685;24
True;15;14;0,13333333333333333;3;0;1,0714285714285714;2
True;69;68;0,028985507246376812;4;0;1,1323529411764706;2
True;27;26;0,07407407407407407;3;0;1,0769230769230769;3
True;48;47;0,041666666666666664;3;0;1,0212765957446808;2
True;76;75;0,02631578947368421;3;0;1,0266666666666666;2
True;22;21;0,09090909090909091;3;0;1,0476190476190477;2
True;54;53;0,037037037037037035;3;0;1,0566037735849056;3
True;89;88;0,02247191011235955;3;0;1,0909090909090908;9
True;92;91;0,021739130434782608;4;0;1,0769230769230769;4
True;22;21;0,09090909090909091;3;0;1,0476190476190477;2
True;10;9;0,2;3;0;1,1111111111111112;2
True;84;83;0,023809523809523808;4;0;1,0240963855421688;2
True;54;53;0,037037037037037035;3;0;1,0377358490566038;2
True;68;67;0,029411764705882353;3;0;1,0149253731343284;2
True;112;111;0,017857142857142856;3;0;1,009009009009009;2
True;54;53;0,037037037037037035;3;0;1,0188679245283019;2
True;97;96;0,020618556701030927;3;0;1,0208333333333333;2
True;61;60;0,03278688524590164;3;0;1,0666666666666667;2
True;28;27;0,07142857142857142;3;0;1,037037037037037;2
True;72;71;0,027777777777777776;6;0;1,4225352112676057;19
True;80;79;0,025;4;0;1,4556962025316456;36
True;102;101;0,0196078431372549;3;0;1,099009900990099;11
True;64;63;0,03125;3;0;1,0158730158730158;2
True;32;31;0,0625;3;0;1,032258064516129;2
True;104;103;0,019230769230769232;3;0;1,058252427184466;3
True;56;55;0,03571428571428571;3;0;1,0727272727272728;3
True;172;171;0,011627906976744186;6;0;1,5321637426900585;73
True;84;83;0,023809523809523808;3;0;1,2289156626506024;15
True;9;8;0,2222222222222222;3;0;1,125;2
True;27;26;0,07407407407407407;3;0;1,0769230769230769;3
True;138;137;0,014492753623188406;3;0;1,1897810218978102;26
True;80;79;0,025;3;0;1,1772151898734178;15
True;52;51;0,038461538461538464;3;0;1,0196078431372548;2
True;24;23;0,08333333333333333;3;0;1,173913043478261;4
True;83;82;0,024096385542168676;3;0;1,1585365853658536;11
True;19;18;0,10526315789473684;3;0;1,0555555555555556;2
True;114;113;0,017543859649122806;4;0;1,7168141592920354;36
True;54;53;0,037037037037037035;3;0;1,0188679245283019;2
True;122;121;0,01639344262295082;3;0;1,0330578512396693;3
True;36;35;0,05555555555555555;3;0;1,0285714285714285;2
True;57;56;0,03508771929824561;4;0;1,625;34
True;34;33;0,058823529411764705;3;0;1,0303030303030303;2
True;33;32;0,06060606060606061;3;0;1,03125;2
True;174;173;0,011494252873563218;3;0;1,0809248554913296;12
True;107;106;0,018691588785046728;5;0;1,150943396226415;8
True;141;140;0,014184397163120567;5;0;1,4642857142857142;36
True;62;61;0,03225806451612903;3;0;1,0327868852459017;2
True;60;59;0,03333333333333333;3;0;1,0169491525423728;2
True;40;39;0,05;3;0;1,0256410256410255;2
True;51;50;0,0392156862745098;3;0;1,02;2
True;107;106;0,018691588785046728;4;0;1,4339622641509433;27
True;14;13;0,14285714285714285;3;0;1,0769230769230769;2
True;69;68;0,028985507246376812;3;0;1,3529411764705883;25
True;170;169;0,011764705882352941;6;0;1,4792899408284024;73
True;60;59;0,03333333333333333;3;0;1,0508474576271187;2
True;86;85;0,023255813953488372;3;0;1,011764705882353;2
True;51;50;0,0392156862745098;3;0;1,12;7
True;82;81;0,024390243902439025;3;0;1,0987654320987654;3
True;21;20;0,09523809523809523;3;0;1,05;2
True;91;90;0,02197802197802198;4;0;1,3444444444444446;20
True;6;5;0,3333333333333333;3;0;1,2;2
True;54;53;0,037037037037037035;6;0;1,2264150943396226;9
True;62;61;0,03225806451612903;4;0;1,360655737704918;21
True;6;5;0,3333333333333333;4;0;1,4;2
True;127;126;0,015748031496062992;4;0;1,4285714285714286;28
True;91;90;0,02197802197802198;3;0;1,211111111111111;20
True;29;28;0,06896551724137931;3;0;1,0357142857142858;2
True;49;48;0,04081632653061224;3;0;1,0208333333333333;2
True;51;50;0,0392156862745098;3;0;1,02;2
True;60;59;0,03333333333333333;3;0;1,0338983050847457;2
True;53;52;0,03773584905660377;3;0;1,0192307692307692;2
True;16;15;0,125;3;0;1,0666666666666667;2
True;80;79;0,025;4;0;1,1898734177215189;14
True;100;99;0,02;4;0;1,2222222222222223;18
True;4;3;0,5;3;0;1,3333333333333333;2
True;71;70;0,028169014084507043;4;0;1,2571428571428571;17
True;109;108;0,01834862385321101;3;0;1,0092592592592593;2
True;23;22;0,08695652173913043;3;0;1,0454545454545454;2
True;88;87;0,022727272727272728;3;0;1,0114942528735633;2
True;48;47;0,041666666666666664;3;0;1,1063829787234043;6
True;13;12;0,15384615384615385;3;0;1,0833333333333333;2
True;18;17;0,1111111111111111;4;0;1,2941176470588236;4
True;102;101;0,0196078431372549;3;0;1,00990099009901;2
True;53;52;0,03773584905660377;4;0;1,4807692307692308;24
True;164;163;0,012195121951219513;5;0;1,4539877300613497;48
True;43;42;0,046511627906976744;3;0;1,0476190476190477;2
True;72;71;0,027777777777777776;3;0;1,0140845070422535;2
True;63;62;0,031746031746031744;4;0;1,032258064516129;2
True;20;19;0,1;3;0;1,105263157894737;2
True;53;52;0,03773584905660377;3;0;1,1346153846153846;5
True;49;48;0,04081632653061224;3;0;1,0416666666666667;3
True;117;116;0,017094017094017096;4;0;1,7241379310344827;83
True;86;85;0,023255813953488372;3;0;1,035294117647059;2
True;89;88;0,02247191011235955;4;0;1,2272727272727273;20
True;80;79;0,025;3;0;1,0253164556962024;2
True;80;79;0,025;6;0;1,3037974683544304;21
True;57;56;0,03508771929824561;4;0;1,375;19
True;82;81;0,024390243902439025;3;0;1,0246913580246915;2
True;73;72;0,0273972602739726;3;0;1,0138888888888888;2
True;67;66;0,029850746268656716;3;0;1,0151515151515151;2
True;37;36;0,05405405405405406;3;0;1,0277777777777777;2
True;150;149;0,013333333333333334;4;0;1,1208053691275168;6
True;52;51;0,038461538461538464;3;0;1,0392156862745099;2
True;74;73;0,02702702702702703;3;0;1,0273972602739727;2
True;164;163;0,012195121951219513;6;0;1,638036809815951;77
True;47;46;0,0425531914893617;3;0;1,0217391304347827;2
True;76;75;0,02631578947368421;3;0;1,1866666666666668;8
True;52;51;0,038461538461538464;3;0;1,0196078431372548;2
True;82;81;0,024390243902439025;3;0;1,0123456790123457;2
True;150;149;0,013333333333333334;3;0;1,3020134228187918;46
True;53;52;0,03773584905660377;3;0;1,0384615384615385;2
True;44;43;0,045454545454545456;6;0;1,441860465116279;13
True;50;49;0,04;3;0;1,0204081632653061;2
True;78;77;0,02564102564102564;4;0;1,3636363636363635;28
True;15;14;0,13333333333333333;3;0;1,0714285714285714;2
True;22;21;0,09090909090909091;3;0;1,0952380952380953;2
True;46;45;0,043478260869565216;3;0;1,0444444444444445;2
True;106;105;0,018867924528301886;4;0;1,4666666666666666;48
True;80;79;0,025;3;0;1,0379746835443038;2
True;142;141;0,014084507042253521;4;0;1,553191489361702;70
True;84;83;0,023809523809523808;3;0;1,216867469879518;19
True;176;175;0,011363636363636364;6;0;1,72;97
True;89;88;0,02247191011235955;3;0;1,1477272727272727;14
True;25;24;0,08;3;0;1,0833333333333333;2
True;58;57;0,034482758620689655;3;0;1,0175438596491229;2
True;107;106;0,018691588785046728;4;0;1,471698113207547;49
True;34;33;0,058823529411764705;3;0;1,121212121212121;3
True;149;148;0,013422818791946308;3;0;1,0135135135135136;2
True;62;61;0,03225806451612903;3;0;1,0163934426229508;2
True;25;24;0,08;3;0;1,0833333333333333;2
True;102;101;0,0196078431372549;4;0;1,1683168316831682;13
True;99;98;0,020202020202020204;7;0;1,4591836734693877;21
True;82;81;0,024390243902439025;3;0;1,2839506172839505;20
True;63;62;0,031746031746031744;4;0;1,032258064516129;2
True;161;160;0,012422360248447204;4;0;1,36875;46
True;67;66;0,029850746268656716;3;0;1,1666666666666667;12
True;59;58;0,03389830508474576;4;0;1,2758620689655173;9
True;67;66;0,029850746268656716;3;0;1,0151515151515151;2
True;106;105;0,018867924528301886;5;0;1,4666666666666666;24
True;86;85;0,023255813953488372;4;0;1,0705882352941176;2
True;91;90;0,02197802197802198;3;0;1,011111111111111;2
True;68;67;0,029411764705882353;3;0;1,2985074626865671;17
True;70;69;0,02857142857142857;3;0;1,2318840579710144;17
True;98;97;0,02040816326530612;3;0;1,1958762886597938;14
True;14;13;0,14285714285714285;3;0;1,0769230769230769;2
True;31;30;0,06451612903225806;3;0;1,0333333333333334;2
True;127;126;0,015748031496062992;6;0;1,2380952380952381;27
True;49;48;0,04081632653061224;3;0;1,0208333333333333;2
True;73;72;0,0273972602739726;3;0;1,5138888888888888;25
True;119;118;0,01680672268907563;3;0;1,305084745762712;35
True;88;87;0,022727272727272728;3;0;1,0114942528735633;2
True;128;127;0,015625;5;0;1,5196850393700787;37
True;62;61;0,03225806451612903;3;0;1,1147540983606556;3
True;91;90;0,02197802197802198;3;0;1,0777777777777777;7
True;58;57;0,034482758620689655;3;0;1,0175438596491229;2
True;33;32;0,06060606060606061;3;0;1,0625;3
True;147;146;0,013605442176870748;3;0;1,13013698630137;16
True;119;118;0,01680672268907563;3;0;1,0847457627118644;11
True;89;88;0,02247191011235955;3;0;1,0113636363636365;2
True;18;17;0,1111111111111111;3;0;1,0588235294117647;2
True;95;94;0,021052631578947368;4;0;1,797872340425532;32
True;143;142;0,013986013986013986;4;0;1,1830985915492958;24
True;94;93;0,02127659574468085;3;0;1,1505376344086022;15
True;77;76;0,025974025974025976;3;0;1,0657894736842106;4
True;50;49;0,04;4;0;1,0612244897959184;2
True;59;58;0,03389830508474576;3;0;1,0862068965517242;6
True;146;145;0,0136986301369863;4;0;1,0689655172413792;5
True;133;132;0,015037593984962405;4;0;1,3257575757575757;39
True;80;79;0,025;3;0;1,0379746835443038;3
True;89;88;0,02247191011235955;3;0;1,125;10
True;86;85;0,023255813953488372;3;0;1,423529411764706;24
True;80;79;0,025;3;0;1,0253164556962024;2
True;66;65;0,030303030303030304;3;0;1,0153846153846153;2
True;38;37;0,05263157894736842;4;0;1,0810810810810811;2
True;15;14;0,13333333333333333;3;0;1,0714285714285714;2
True;60;59;0,03333333333333333;3;0;1,0338983050847457;2
True;114;113;0,017543859649122806;3;0;1,168141592920354;20
True;68;67;0,029411764705882353;3;0;1,164179104477612;12
True;167;166;0,011976047904191617;4;0;1,536144578313253;85
True;13;12;0,15384615384615385;3;0;1,0833333333333333;2
True;78;77;0,02564102564102564;3;0;1,0129870129870129;2
True;55;54;0,03636363636363636;3;0;1,0185185185185186;2
True;81;80;0,024691358024691357;4;0;1,275;19
True;174;173;0,011494252873563218;7;0;1,6589595375722543;62
True;191;190;0,010471204188481676;4;0;1,5842105263157895;100
True;69;68;0,028985507246376812;4;0;1,1176470588235294;2
True;114;113;0,017543859649122806;3;0;1,1415929203539823;17
True;54;53;0,037037037037037035;3;0;1,0566037735849056;3
True;70;69;0,02857142857142857;3;0;1,144927536231884;11
True;66;65;0,030303030303030304;4;0;1,123076923076923;8
True;68;67;0,029411764705882353;4;0;1,0746268656716418;3
True;78;77;0,02564102564102564;3;0;1,0129870129870129;2
True;82;81;0,024390243902439025;3;0;1,0123456790123457;2
True;34;33;0,058823529411764705;6;0;1,9696969696969697;28
True;58;57;0,034482758620689655;3;0;1,0175438596491229;2
True;85;84;0,023529411764705882;3;0;1,0595238095238095;2
True;72;71;0,027777777777777776;3;0;1,056338028169014;4
True;128;127;0,015625;3;0;1,078740157480315;4
True;77;76;0,025974025974025976;3;0;1,013157894736842;2
True;45;44;0,044444444444444446;3;0;1,0454545454545454;2
True;29;28;0,06896551724137931;3;0;1,5714285714285714;17
True;135;134;0,014814814814814815;3;0;1,0223880597014925;2
True;114;113;0,017543859649122806;3;0;1,0265486725663717;3
True;93;92;0,021505376344086023;3;0;1,0217391304347827;2
True;24;23;0,08333333333333333;3;0;1,0434782608695652;2
True;89;88;0,02247191011235955;3;0;1,0113636363636365;2
True;88;87;0,022727272727272728;3;0;1,0459770114942528;3
True;30;29;0,06666666666666667;3;0;1,0344827586206897;2
True;116;115;0,017241379310344827;3;0;1,0956521739130434;11
True;80;79;0,025;3;0;1,1772151898734178;15
True;32;31;0,0625;3;0;1,032258064516129;2
True;49;48;0,04081632653061224;3;0;1,0208333333333333;2
True;136;135;0,014705882352941176;4;0;1,037037037037037;2
True;52;51;0,038461538461538464;3;0;1,0196078431372548;2
True;55;54;0,03636363636363636;3;0;1,0185185185185186;2
True;76;75;0,02631578947368421;3;0;1,0133333333333334;2
True;21;20;0,09523809523809523;4;0;1,2;4
True;108;107;0,018518518518518517;3;0;1,2242990654205608;20
True;55;54;0,03636363636363636;3;0;1,0185185185185186;2
True;41;40;0,04878048780487805;3;0;1,1;5
True;89;88;0,02247191011235955;3;0;1,0113636363636365;2
True;44;43;0,045454545454545456;3;0;1,0232558139534884;2
True;114;113;0,017543859649122806;4;0;1,1858407079646018;20
True;23;22;0,08695652173913043;3;0;1,0909090909090908;2
True;52;51;0,038461538461538464;3;0;1,0588235294117647;4
True;104;103;0,019230769230769232;4;0;1,4854368932038835;49
True;79;78;0,02531645569620253;3;0;1,0256410256410255;2
True;110;109;0,01818181818181818;3;0;1,2201834862385321;23
True;34;33;0,058823529411764705;6;0;1,1515151515151516;2
True;12;11;0,16666666666666666;3;0;1,0909090909090908;2
True;31;30;0,06451612903225806;3;0;1,0333333333333334;2
True;56;55;0,03571428571428571;3;0;1,3272727272727274;2
True;39;38;0,05128205128205128;3;0;1,0263157894736843;2
True;31;30;0,06451612903225806;3;0;1,3666666666666667;12
True;108;107;0,018518518518518517;5;0;1,2897196261682242;21
True;41;40;0,04878048780487805;4;0;1,125;3
True;132;131;0,015151515151515152;4;0;1,5648854961832062;45
True;127;126;0,015748031496062992;3;0;1,0873015873015872;10
True;42;41;0,047619047619047616;3;0;1,024390243902439;2
True;29;28;0,06896551724137931;3;0;1,0357142857142858;2
True;108;107;0,018518518518518517;3;0;1,0093457943925233;2
True;76;75;0,02631578947368421;3;0;1,0266666666666666;3
True;177;176;0,011299435028248588;4;0;1,4943181818181819;80
True;124;123;0,016129032258064516;3;0;1,3414634146341464;43
True;27;26;0,07407407407407407;3;0;1,0384615384615385;2
True;58;57;0,034482758620689655;3;0;1,1228070175438596;6
True;67;66;0,029850746268656716;3;0;1,0151515151515151;2
True;72;71;0,027777777777777776;3;0;1,0422535211267605;3
True;94;93;0,02127659574468085;3;0;1,010752688172043;2
True;23;22;0,08695652173913043;3;0;1,0454545454545454;2
True;23;22;0,08695652173913043;3;0;1,0909090909090908;2
True;41;40;0,04878048780487805;3;0;1,025;2
True;33;32;0,06060606060606061;6;0;1,15625;2
True;103;102;0,019417475728155338;5;0;1,2058823529411764;19
True;80;79;0,025;4;0;1,0506329113924051;2
True;118;117;0,01694915254237288;4;0;1,4188034188034189;47
True;86;85;0,023255813953488372;3;0;1,035294117647059;2
True;52;51;0,038461538461538464;3;0;1,2352941176470589;8
True;67;66;0,029850746268656716;3;0;1,0151515151515151;2
True;101;100;0,019801980198019802;3;0;1,03;2
True;19;18;0,10526315789473684;3;0;1,0555555555555556;2
True;55;54;0,03636363636363636;6;0;1,5555555555555556;15
True;46;45;0,043478260869565216;3;0;1,0222222222222221;2
True;55;54;0,03636363636363636;3;0;1,037037037037037;2
True;65;64;0,03076923076923077;3;0;1,015625;2
True;3;2;0,6666666666666666;3;0;1,5;2
True;62;61;0,03225806451612903;3;0;1,0163934426229508;2
True;85;84;0,023529411764705882;3;0;1,0238095238095237;2
True;56;55;0,03571428571428571;3;0;1,018181818181818;2
True;139;138;0,014388489208633094;3;0;1,065217391304348;10
True;118;117;0,01694915254237288;3;0;1,0256410256410255;2
True;84;83;0,023809523809523808;4;0;1,216867469879518;18
True;73;72;0,0273972602739726;3;0;1,0138888888888888;2
True;58;57;0,034482758620689655;3;0;1,1754385964912282;10
True;193;192;0,010362694300518135;4;0;1,4947916666666667;88
True;91;90;0,02197802197802198;4;0;1,0777777777777777;6
True;66;65;0,030303030303030304;3;0;1,0461538461538462;4
True;46;45;0,043478260869565216;3;0;1,0222222222222221;2
True;46;45;0,043478260869565216;3;0;1,0222222222222221;2
True;87;86;0,022988505747126436;4;0;1,2325581395348837;13
True;77;76;0,025974025974025976;4;0;1,0263157894736843;2
True;34;33;0,058823529411764705;3;0;1,4545454545454546;16
True;128;127;0,015625;3;0;1,062992125984252;5
True;71;70;0,028169014084507043;3;0;1,0142857142857142;2
True;177;176;0,011299435028248588;3;0;1,0454545454545454;4
True;118;117;0,01694915254237288;5;0;1,5213675213675213;45
True;74;73;0,02702702702702703;3;0;1,0684931506849316;6
True;75;74;0,02666666666666667;4;0;1,0405405405405406;3
True;70;69;0,02857142857142857;3;0;1,0579710144927537;4
True;86;85;0,023255813953488372;6;0;1,1058823529411765;5
True;52;51;0,038461538461538464;3;0;1,0196078431372548;2
True;48;47;0,041666666666666664;6;0;1,8936170212765957;18
True;35;34;0,05714285714285714;3;0;1,0294117647058822;2
True;113;112;0,017699115044247787;3;0;1,0267857142857142;3
True;17;16;0,11764705882352941;3;0;1,0625;2
True;91;90;0,02197802197802198;3;0;1,1555555555555554;15
True;51;50;0,0392156862745098;3;0;1,02;2
True;82;81;0,024390243902439025;6;0;1,1604938271604939;4
True;51;50;0,0392156862745098;3;0;1,04;2
True;28;27;0,07142857142857142;3;0;1,2592592592592593;6
True;84;83;0,023809523809523808;4;0;1,144578313253012;12
True;65;64;0,03076923076923077;3;0;1,015625;2
True;88;87;0,022727272727272728;3;0;1,1724137931034482;15
True;66;65;0,030303030303030304;6;0;1,6923076923076923;37
True;71;70;0,028169014084507043;3;0;1,0285714285714285;2
True;37;36;0,05405405405405406;3;0;1,1388888888888888;6
True;93;92;0,021505376344086023;3;0;1,1521739130434783;13
True;38;37;0,05263157894736842;4;0;1,3243243243243243;9
True;61;60;0,03278688524590164;3;0;1,0166666666666666;2
True;164;163;0,012195121951219513;3;0;1,1042944785276074;4
True;77;76;0,025974025974025976;3;0;1,5394736842105263;42
